"","Id","Code","Name","Class","Standard Concept Caption","Valid Start Date","Valid End Date","RC","DRC","Domain","Vocabulary","Ancestors"
"","4177115","363449006","Malignant tumor of testis","Clinical Finding","Standard","01/31/2002","12/31/2099","2,530","5,513","Condition","SNOMED",""
"","4092059","187723009","Malignant tumor of thoracic part of esophagus","Clinical Finding","Standard","01/31/2002","12/31/2099","47","47","Condition","SNOMED",""
"","443380","363434003","Malignant tumor of thymus","Clinical Finding","Standard","01/31/2002","12/31/2099","172","172","Condition","SNOMED",""
"","4178976","363478007","Malignant tumor of thyroid gland","Clinical Finding","Standard","01/31/2002","12/31/2099","4,482","4,482","Condition","SNOMED",""
"","4111649","254412006","Malignant tumor of tip of tongue","Clinical Finding","Standard","01/31/2002","12/31/2099","0","0","Condition","SNOMED",""
"","4178962","363375006","Malignant tumor of tongue","Clinical Finding","Standard","01/31/2002","12/31/2099","3,441","4,145","Condition","SNOMED",""
"","4181339","363393007","Malignant tumor of tonsil","Clinical Finding","Standard","01/31/2002","12/31/2099","2,103","2,290","Condition","SNOMED",""
"","4180788","363394001","Malignant tumor of tonsillar fossa","Clinical Finding","Standard","01/31/2002","12/31/2099","187","187","Condition","SNOMED",""
"","4094720","187675005","Malignant tumor of tonsillar pillar","Clinical Finding","Standard","01/31/2002","12/31/2099","58","58","Condition","SNOMED",""
"","4177112","363432004","Malignant tumor of trachea","Clinical Finding","Standard","01/31/2002","12/31/2099","139","287","Condition","SNOMED",""
"","443384","363408006","Malignant tumor of transverse colon","Clinical Finding","Standard","01/31/2002","12/31/2099","838","1,893","Condition","SNOMED",""
"","4095755","188239000","Malignant tumor of trigone of urinary bladder","Clinical Finding","Standard","01/31/2002","12/31/2099","43","43","Condition","SNOMED",""
"","4091482","188235006","Malignant tumor of tunica vaginalis","Clinical Finding","Standard","01/31/2002","12/31/2099","0","0","Condition","SNOMED",""
"","4095443","187836003","Malignant tumor of tympanic antrum","Clinical Finding","Standard","01/31/2002","12/31/2099","0","0","Condition","SNOMED",""
"","4094871","187835004","Malignant tumor of tympanic cavity","Clinical Finding","Standard","01/31/2002","12/31/2099","0","0","Condition","SNOMED",""
"","4092524","188219004","Malignant tumor of undescended testis","Clinical Finding","Standard","01/31/2002","12/31/2099","16","168","Condition","SNOMED",""
"","4114221","255052006","Malignant tumor of unknown origin","Clinical Finding","Standard","01/31/2002","12/31/2099","921","1,720","Condition","SNOMED",""
"","4094716","187659007","Malignant tumor of upper buccal sulcus","Clinical Finding","Standard","01/31/2002","12/31/2099","12","12","Condition","SNOMED",""
"","4181334","363383000","Malignant tumor of upper gingiva","Clinical Finding","Standard","01/31/2002","12/31/2099","19","19","Condition","SNOMED",""
"","4090216","187606005","Malignant tumor of upper labial mucosa","Clinical Finding","Standard","01/31/2002","12/31/2099","0","0","Condition","SNOMED",""
"","4090228","187661003","Malignant tumor of upper labial sulcus","Clinical Finding","Standard","01/31/2002","12/31/2099","0","0","Condition","SNOMED",""
"","4181485","363503004","Malignant tumor of upper limb","Clinical Finding","Standard","01/31/2002","12/31/2099","49","1,934","Condition","SNOMED",""
"","4094855","187725002","Malignant tumor of upper third of esophagus","Clinical Finding","Standard","01/31/2002","12/31/2099","41","41","Condition","SNOMED",""
"","4180904","363456000","Malignant tumor of urachus","Clinical Finding","Standard","01/31/2002","12/31/2099","19","19","Condition","SNOMED",""
"","4178972","363458004","Malignant tumor of ureter","Clinical Finding","Standard","01/31/2002","12/31/2099","748","939","Condition","SNOMED",""
"","4095167","188245008","Malignant tumor of ureteric orifice","Clinical Finding","Standard","01/31/2002","12/31/2099","184","184","Condition","SNOMED",""
"","4177230","363459007","Malignant tumor of urethra","Clinical Finding","Standard","01/31/2002","12/31/2099","170","176","Condition","SNOMED",""
"","4112958","254934003","Malignant tumor of urethral stump","Clinical Finding","Standard","01/31/2002","12/31/2099","0","0","Condition","SNOMED",""
"","197508","399326009","Malignant tumor of urinary bladder","Clinical Finding","Standard","07/31/2003","12/31/2099","35,671","36,835","Condition","SNOMED",""
"","4169598","419052002","Malignant tumor of urinary system","Clinical Finding","Standard","01/31/2006","12/31/2099","7,003","52,887","Condition","SNOMED",""
"","4180915","363517008","Malignant tumor of urinary tract proper","Clinical Finding","Standard","01/31/2002","12/31/2099","0","38,502","Condition","SNOMED",""
"","4181337","363389001","Malignant tumor of uvula","Clinical Finding","Standard","01/31/2002","12/31/2099","48","48","Condition","SNOMED",""
"","4177114","363445000","Malignant tumor of vagina","Clinical Finding","Standard","01/31/2002","12/31/2099","382","470","Condition","SNOMED",""
"","4177102","363395000","Malignant tumor of vallecula","Clinical Finding","Standard","01/31/2002","12/31/2099","27","27","Condition","SNOMED",""
"","73712","188240003","Malignant tumor of vault of bladder","Clinical Finding","Standard","01/31/2002","12/31/2099","53","53","Condition","SNOMED",""
"","4225833","421249001","Malignant tumor of vermilion border of lip","Clinical Finding","Standard","07/31/2006","12/31/2099","7","56","Condition","SNOMED",""
"","4178961","363373004","Malignant tumor of vermilion border of lower lip","Clinical Finding","Standard","01/31/2002","12/31/2099","18","40","Condition","SNOMED",""
"","4180782","363372009","Malignant tumor of vermilion border of upper lip","Clinical Finding","Standard","01/31/2002","12/31/2099","9","9","Condition","SNOMED",""
"","4090226","187658004","Malignant tumor of vestibule of mouth","Clinical Finding","Standard","01/31/2002","12/31/2099","0","19","Condition","SNOMED",""
"","4180910","363486007","Malignant tumor of vocal cord","Clinical Finding","Standard","01/31/2002","12/31/2099","0","0","Condition","SNOMED",""
"","4178959","363367000","Malignant tumor of vulva","Clinical Finding","Standard","01/31/2002","12/31/2099","1,675","2,010","Condition","SNOMED",""
"","4089655","187716008","Malignant tumor of Waldeyer's ring","Clinical Finding","Standard","01/31/2002","12/31/2099","0","2,510","Condition","SNOMED",""
"","4291293","402652009","Malignant vascular tumor of skin","Clinical Finding","Standard","07/31/2003","12/31/2099","0","0","Condition","SNOMED",""
"","4079274","277543005","Malignant white blood cell disorder","Clinical Finding","Standard","01/31/2002","12/31/2099","0","0","Condition","SNOMED",""
"","4301670","404150003","Mantle cell B-cell lymphoma (nodal/systemic with skin involvement)","Clinical Finding","Standard","07/31/2003","12/31/2099","0","0","Condition","SNOMED",""
"","40481901","443487006","Mantle cell lymphoma","Clinical Finding","Standard","01/31/2010","12/31/2099","526","526","Condition","SNOMED",""
"","36684463","116871000119103","Mantle cell lymphoma of lymph nodes of multiple sites","Clinical Finding","Standard","01/31/2019","12/31/2099","0","0","Condition","SNOMED",""
"","40479608","441559006","Mantle cell lymphoma of spleen","Clinical Finding","Standard","07/31/2009","12/31/2099","0","0","Condition","SNOMED",""
"","40490918","447100004","Marginal zone lymphoma","Clinical Finding","Standard","01/31/2011","12/31/2099","0","106","Condition","SNOMED",""
"","764078","450521000124109","Marginal zone lymphoma of axillary lymph node","Clinical Finding","Standard","03/01/2016","12/31/2099","0","0","Condition","SNOMED",""
"","760724","116711000119103","Marginal zone lymphoma of inguinal lymph node","Clinical Finding","Standard","03/01/2016","12/31/2099","0","0","Condition","SNOMED",""
"","36684462","116841000119105","Marginal zone lymphoma of lymph nodes of multiple sites","Clinical Finding","Standard","01/31/2019","12/31/2099","0","0","Condition","SNOMED",""
"","36684461","116691000119101","Marginal zone lymphoma of spleen","Clinical Finding","Standard","01/31/2019","12/31/2099","0","0","Condition","SNOMED",""
"","760726","116741000119104","Marginal zone lymphoma of thoracic lymph node","Clinical Finding","Standard","03/01/2016","12/31/2099","0","0","Condition","SNOMED",""
"","40488448","448165009","Marjolin's ulcer","Clinical Finding","Standard","07/31/2011","12/31/2099","0","0","Condition","SNOMED",""
"","4002496","110002002","Mast cell leukemia (clinical)","Clinical Finding","Standard","01/31/2002","12/31/2099","0","0","Condition","SNOMED",""
"","4299273","404172001","Mast cell leukemia affecting skin","Clinical Finding","Standard","07/31/2003","12/31/2099","0","0","Condition","SNOMED",""
"","4264693","397009000","Mast cell malignancy","Clinical Finding","Standard","07/31/2003","12/31/2099","0","32","Condition","SNOMED",""
"","4264112","397011009","Mast cell malignancy of lymph nodes","Clinical Finding","Standard","07/31/2003","12/31/2099","0","8","Condition","SNOMED",""
"","4096967","188665009","Mast cell malignancy of lymph nodes of axilla and upper limb","Clinical Finding","Standard","01/31/2002","12/31/2099","0","0","Condition","SNOMED",""
"","4094540","188662007","Mast cell malignancy of lymph nodes of head, face and neck","Clinical Finding","Standard","01/31/2002","12/31/2099","0","0","Condition","SNOMED",""
"","4094541","188666005","Mast cell malignancy of lymph nodes of inguinal region and lower limb","Clinical Finding","Standard","01/31/2002","12/31/2099","0","0","Condition","SNOMED",""
"","4096968","188669003","Mast cell malignancy of lymph nodes of multiple sites","Clinical Finding","Standard","01/31/2002","12/31/2099","8","8","Condition","SNOMED",""
"","4094542","188668006","Mast cell malignancy of spleen","Clinical Finding","Standard","01/31/2002","12/31/2099","0","0","Condition","SNOMED",""
"","4297801","402560002","Materno-fetal metastatic malignant melanoma","Clinical Finding","Standard","07/31/2003","12/31/2099","0","0","Condition","SNOMED",""
"","4111011","255032005","Medullary thyroid carcinoma","Clinical Finding","Standard","01/31/2002","12/31/2099","0","0","Condition","SNOMED",""
"","40481031","443333004","Medulloblastoma","Clinical Finding","Standard","01/31/2010","12/31/2099","0","0","Condition","SNOMED",""
"","4079153","277505007","Medulloblastoma of cerebellum","Clinical Finding","Standard","01/31/2002","12/31/2099","0","0","Condition","SNOMED",""
"","37396186","715903004","Medulloepithelioma","Clinical Finding","Standard","07/31/2016","12/31/2099","0","0","Condition","SNOMED",""
"","37311758","818967003","Medulloepithelioma of central nervous system","Clinical Finding","Standard","01/31/2020","12/31/2099","0","0","Condition","SNOMED",""
"","35607963","763796007","Megakaryoblastic acute myeloid leukemia with t(1;22)(p13;q13)","Clinical Finding","Standard","07/31/2018","12/31/2099","0","0","Condition","SNOMED",""
"","313159","188754005","Megakaryocytic leukemia","Clinical Finding","Standard","01/31/2002","12/31/2099","11","11","Condition","SNOMED",""
"","136930","94148006","Megakaryocytic leukemia in remission","Clinical Finding","Standard","01/31/2002","12/31/2099","0","0","Condition","SNOMED",""
"","37397353","717968005","Melanoma and neural system tumor syndrome","Clinical Finding","Standard","07/31/2016","12/31/2099","0","0","Condition","SNOMED",""
"","759823","103511000119103","Melanoma carcinomatosis","Clinical Finding","Standard","03/01/2016","12/31/2099","0","0","Condition","SNOMED",""
"","4301643","404039004","Melanotic malignant nerve sheath tumor","Clinical Finding","Standard","07/31/2003","12/31/2099","0","0","Condition","SNOMED",""
"","36717231","722795004","Meningeal leukemia","Clinical Finding","Standard","01/31/2017","12/31/2099","0","0","Condition","SNOMED",""
"","4100425","253001006","Merkel cell carcinoma","Clinical Finding","Standard","01/31/2002","12/31/2099","0","0","Condition","SNOMED",""
"","765362","135931000119106","Merkel cell carcinoma of buttock","Clinical Finding","Standard","03/01/2016","12/31/2099","0","0","Condition","SNOMED",""
"","36684467","133841000119105","Merkel cell carcinoma of face","Clinical Finding","Standard","01/31/2019","12/31/2099","0","0","Condition","SNOMED",""
"","35617653","352071000119105","Merkel cell carcinoma of left lower limb","Clinical Finding","Standard","07/31/2018","12/31/2099","0","0","Condition","SNOMED",""
"","37016171","133881000119100","Merkel cell carcinoma of lower limb","Clinical Finding","Standard","01/31/2016","12/31/2099","0","0","Condition","SNOMED",""
"","761019","133851000119107","Merkel cell carcinoma of neck","Clinical Finding","Standard","03/01/2016","12/31/2099","0","0","Condition","SNOMED",""
"","35617090","351461000119100","Merkel cell carcinoma of right lower limb","Clinical Finding","Standard","07/31/2018","12/31/2099","0","0","Condition","SNOMED",""
"","761020","133861000119109","Merkel cell carcinoma of scalp","Clinical Finding","Standard","03/01/2016","12/31/2099","0","0","Condition","SNOMED",""
"","761021","133891000119102","Merkel cell carcinoma of trunk","Clinical Finding","Standard","03/01/2016","12/31/2099","0","0","Condition","SNOMED",""
"","37016170","133871000119103","Merkel cell carcinoma of upper limb","Clinical Finding","Standard","01/31/2016","12/31/2099","0","0","Condition","SNOMED",""
"","37311916","788982002","Mesothelial carcinoma of liver","Clinical Finding","Standard","01/31/2020","12/31/2099","0","0","Condition","SNOMED",""
"","4033891","109378008","Mesothelioma (malignant, clinical disorder)","Clinical Finding","Standard","01/31/2002","12/31/2099","50","1,526","Condition","SNOMED",""
"","4003023","109856007","Mesothelioma of mesentery","Clinical Finding","Standard","01/31/2002","12/31/2099","0","0","Condition","SNOMED",""
